example_id,domain,layer,head,hook_name,metric,gold_answer,gold_token_id,gold_token_str,gold_token_count,direct_token_count,structured_token_count,baseline_score,patched_score,delta,valid_example,skip_reason
sci_048,science,31,23,blocks.31.attn.hook_z,logit,light,1708, light,1,237,237,11.1328125,11.1328125,0.0,True,
sci_048,science,31,24,blocks.31.attn.hook_z,logit,light,1708, light,1,237,237,11.1328125,11.125,-0.0078125,True,
sci_048,science,31,25,blocks.31.attn.hook_z,logit,light,1708, light,1,237,237,11.1328125,11.125,-0.0078125,True,
sci_048,science,31,26,blocks.31.attn.hook_z,logit,light,1708, light,1,237,237,11.1328125,11.1328125,0.0,True,
sci_048,science,31,27,blocks.31.attn.hook_z,logit,light,1708, light,1,237,237,11.1328125,11.1328125,0.0,True,
sci_048,science,31,28,blocks.31.attn.hook_z,logit,light,1708, light,1,237,237,11.1328125,11.1328125,0.0,True,
sci_048,science,31,29,blocks.31.attn.hook_z,logit,light,1708, light,1,237,237,11.1328125,11.125,-0.0078125,True,
sci_048,science,31,30,blocks.31.attn.hook_z,logit,light,1708, light,1,237,237,11.1328125,11.140625,0.0078125,True,
sci_048,science,31,31,blocks.31.attn.hook_z,logit,light,1708, light,1,237,237,11.1328125,11.1328125,0.0,True,
sci_050,science,30,0,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,30,1,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,30,2,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,30,3,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.453125,0.015625,True,
sci_050,science,30,4,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.5390625,0.1015625,True,
sci_050,science,30,5,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4453125,0.0078125,True,
sci_050,science,30,6,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,30,7,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4765625,0.0390625,True,
sci_050,science,30,8,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4453125,0.0078125,True,
sci_050,science,30,9,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,30,10,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.421875,-0.015625,True,
sci_050,science,30,11,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,30,12,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.40625,-0.03125,True,
sci_050,science,30,13,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,30,14,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,30,15,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,30,16,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,30,17,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,30,18,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.453125,0.015625,True,
sci_050,science,30,19,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,30,20,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,30,21,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,30,22,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4609375,0.0234375,True,
sci_050,science,30,23,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,30,24,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,30,25,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,30,26,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,30,27,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,30,28,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,30,29,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.453125,0.015625,True,
sci_050,science,30,30,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,30,31,blocks.30.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,31,0,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,31,1,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,31,2,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,31,3,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.453125,0.015625,True,
sci_050,science,31,4,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,31,5,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,31,6,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,31,7,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,31,8,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,31,9,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.421875,-0.015625,True,
sci_050,science,31,10,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,31,11,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,31,12,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.453125,0.015625,True,
sci_050,science,31,13,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,31,14,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,31,15,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,31,16,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4609375,0.0234375,True,
sci_050,science,31,17,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.453125,0.015625,True,
sci_050,science,31,18,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,31,19,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4453125,0.0078125,True,
sci_050,science,31,20,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4765625,0.0390625,True,
sci_050,science,31,21,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,31,22,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,31,23,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,31,24,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4609375,0.0234375,True,
sci_050,science,31,25,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4453125,0.0078125,True,
sci_050,science,31,26,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,31,27,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,31,28,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4609375,0.0234375,True,
sci_050,science,31,29,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4296875,-0.0078125,True,
sci_050,science,31,30,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
sci_050,science,31,31,blocks.31.attn.hook_z,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.4375,0.0,True,
bio_001,biology,30,0,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,30,1,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,30,2,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,30,3,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.359375,-0.0078125,True,
bio_001,biology,30,4,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.34375,-0.0234375,True,
bio_001,biology,30,5,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.359375,-0.0078125,True,
bio_001,biology,30,6,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,30,7,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3515625,-0.015625,True,
bio_001,biology,30,8,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,30,9,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.375,0.0078125,True,
bio_001,biology,30,10,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,30,11,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.375,0.0078125,True,
bio_001,biology,30,12,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.375,0.0078125,True,
bio_001,biology,30,13,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,30,14,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,30,15,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,30,16,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.375,0.0078125,True,
bio_001,biology,30,17,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,30,18,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,30,19,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,30,20,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.359375,-0.0078125,True,
bio_001,biology,30,21,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,30,22,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3828125,0.015625,True,
bio_001,biology,30,23,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,30,24,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,30,25,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,30,26,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,30,27,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.375,0.0078125,True,
bio_001,biology,30,28,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,30,29,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.453125,0.0859375,True,
bio_001,biology,30,30,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,30,31,blocks.30.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,31,0,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.375,0.0078125,True,
bio_001,biology,31,1,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,31,2,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,31,3,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.359375,-0.0078125,True,
bio_001,biology,31,4,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,31,5,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.375,0.0078125,True,
bio_001,biology,31,6,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,31,7,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.359375,-0.0078125,True,
bio_001,biology,31,8,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,31,9,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,31,10,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,31,11,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,31,12,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,31,13,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,31,14,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,31,15,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,31,16,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3828125,0.015625,True,
bio_001,biology,31,17,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3515625,-0.015625,True,
bio_001,biology,31,18,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.375,0.0078125,True,
bio_001,biology,31,19,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.359375,-0.0078125,True,
bio_001,biology,31,20,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.4375,0.0703125,True,
bio_001,biology,31,21,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,31,22,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,31,23,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,31,24,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,31,25,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.359375,-0.0078125,True,
bio_001,biology,31,26,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,31,27,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,31,28,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.359375,-0.0078125,True,
bio_001,biology,31,29,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.359375,-0.0078125,True,
bio_001,biology,31,30,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3671875,0.0,True,
bio_001,biology,31,31,blocks.31.attn.hook_z,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.359375,-0.0078125,True,
bio_002,biology,30,0,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,30,1,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,30,2,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,30,3,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.65625,0.0078125,True,
bio_002,biology,30,4,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,30,5,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.65625,0.0078125,True,
bio_002,biology,30,6,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,30,7,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.65625,0.0078125,True,
bio_002,biology,30,8,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,30,9,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,30,10,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,30,11,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6328125,-0.015625,True,
bio_002,biology,30,12,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,30,13,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,30,14,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,30,15,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,30,16,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,30,17,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,30,18,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.65625,0.0078125,True,
bio_002,biology,30,19,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,30,20,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.65625,0.0078125,True,
bio_002,biology,30,21,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,30,22,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.609375,-0.0390625,True,
bio_002,biology,30,23,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,30,24,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,30,25,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,30,26,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,30,27,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,30,28,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,30,29,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.65625,0.0078125,True,
bio_002,biology,30,30,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,30,31,blocks.30.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,31,0,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.65625,0.0078125,True,
bio_002,biology,31,1,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,31,2,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,31,3,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,31,4,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,31,5,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.65625,0.0078125,True,
bio_002,biology,31,6,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,31,7,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,31,8,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,31,9,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,31,10,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,31,11,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,31,12,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,31,13,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,31,14,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.609375,-0.0390625,True,
bio_002,biology,31,15,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,31,16,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.671875,0.0234375,True,
bio_002,biology,31,17,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6640625,0.015625,True,
bio_002,biology,31,18,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,31,19,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6640625,0.015625,True,
bio_002,biology,31,20,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6640625,0.015625,True,
bio_002,biology,31,21,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.640625,-0.0078125,True,
bio_002,biology,31,22,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,31,23,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,31,24,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,31,25,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,31,26,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,31,27,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,31,28,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.65625,0.0078125,True,
bio_002,biology,31,29,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_002,biology,31,30,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6640625,0.015625,True,
bio_002,biology,31,31,blocks.31.attn.hook_z,logit,the digestive system,253, the,3,251,251,14.6484375,14.6484375,0.0,True,
bio_009,biology,30,0,blocks.30.attn.hook_z,logit,nerve fibers,11083, nerve,2,253,253,12.734375,12.734375,0.0,True,
bio_009,biology,30,1,blocks.30.attn.hook_z,logit,nerve fibers,11083, nerve,2,253,253,12.734375,12.7265625,-0.0078125,True,
bio_009,biology,30,2,blocks.30.attn.hook_z,logit,nerve fibers,11083, nerve,2,253,253,12.734375,12.734375,0.0,True,
bio_009,biology,30,3,blocks.30.attn.hook_z,logit,nerve fibers,11083, nerve,2,253,253,12.734375,12.75,0.015625,True,
bio_009,biology,30,4,blocks.30.attn.hook_z,logit,nerve fibers,11083, nerve,2,253,253,12.734375,12.7734375,0.0390625,True,
bio_009,biology,30,5,blocks.30.attn.hook_z,logit,nerve fibers,11083, nerve,2,253,253,12.734375,12.7265625,-0.0078125,True,
bio_009,biology,30,6,blocks.30.attn.hook_z,logit,nerve fibers,11083, nerve,2,253,253,12.734375,12.734375,0.0,True,
bio_009,biology,30,7,blocks.30.attn.hook_z,logit,nerve fibers,11083, nerve,2,253,253,12.734375,12.765625,0.03125,True,
